CourseId,Score,sentiment,confusion,Cogn
1362,4,1,2,2
1362,3,0,1,2
1362,3,1,1,0
1362,5,0,1,0
1362,4,1,1,2
1362,2,0,1,0
1362,5,2,1,1
1362,2,1,1,1
1362,5,2,0,2
1362,1,1,1,2
1362,4,1,0,2
1362,2,1,0,2
1362,3,1,1,1
1362,3,0,1,1
1362,5,1,0,1
1362,4,2,1,1
1362,5,0,1,1
1362,2,1,1,0
1362,3,1,1,2
1362,3,2,1,1
1362,4,0,1,2
1362,5,0,2,2
1362,3,1,0,2
1362,1,0,1,0
1362,3,1,2,2
1362,1,0,1,2
1362,2,0,1,1
1362,1,0,1,1
1362,2,0,1,2
1362,4,1,0,1
1362,5,1,2,1
1363,5,1,0,2
1363,5,1,1,2
1363,5,2,0,1
1363,5,2,1,0
1363,5,1,1,1
1363,3,1,1,0
1363,5,2,2,1
1363,4,2,1,0
1363,4,1,1,1
1363,4,0,0,0
1363,5,2,1,1
1363,5,0,1,2
1363,3,1,1,1
1363,4,2,1,1
1363,3,1,0,2
1363,1,0,2,1
1364,5,1,1,0
1364,5,2,1,1
1364,5,2,1,0
1364,4,1,1,0
1364,5,1,1,1
1364,2,0,1,1
1364,3,1,2,2
1364,4,2,1,0
1364,5,2,1,2
1364,4,1,1,2
1364,4,1,0,1
1364,5,1,0,2
1364,5,0,1,0
1364,5,0,2,1
1364,5,0,1,2
1364,5,0,1,1
1364,5,2,2,1
1364,3,1,1,1
1364,3,0,1,2
1364,5,1,1,2
1364,4,0,0,2
1364,2,0,1,2
1364,3,1,0,2
1364,4,0,1,0
1364,4,1,0,2
1364,1,1,1,2
1364,4,1,1,1
1364,4,2,1,1
1364,3,1,1,2
1364,1,0,1,1
1364,3,0,1,1
1364,5,1,2,1
1364,1,0,1,0
1364,1,1,1,0
1364,4,1,2,2
1364,2,1,1,2
1364,3,0,1,0
1364,3,2,1,0
1364,5,0,0,0
1364,2,0,1,0
1364,2,0,2,1
1364,5,1,0,1
1365,5,1,1,1
1365,5,1,0,2
1366,5,0,1,0
1366,5,1,1,1
1366,4,0,1,0
1366,3,0,1,0
1366,5,2,1,1
1366,2,1,1,2
1367,5,1,1,0
1367,5,0,1,0
1367,5,2,1,0
1368,3,2,0,2
1368,5,2,1,0
1368,5,0,0,0
1368,5,1,1,1
1368,3,0,0,0
1368,5,2,1,1
1368,5,1,1,0
1368,4,0,1,0
1368,1,0,1,1
1368,4,1,2,2
1368,5,0,1,0
1368,4,2,1,1
1368,5,2,2,1
1368,1,1,0,2
1368,4,2,1,0
1368,2,0,2,2
1368,1,0,1,0
1368,4,0,0,2
1368,2,0,1,1
1368,3,1,1,2
1368,4,1,1,1
1368,5,0,1,2
1368,5,1,1,2
1368,4,1,1,2
1368,4,0,2,2
1368,3,0,0,2
1368,5,2,0,2
1368,1,0,1,2
1368,4,1,0,2
1368,5,1,0,2
1368,3,1,1,1
1368,3,2,2,2
1368,4,0,1,2
1368,3,1,1,0
1368,4,1,1,0
1368,5,1,2,1
1368,5,0,1,1
1368,3,1,2,2
1368,2,1,1,0
1368,3,0,1,0
1368,5,2,1,2
1368,5,2,2,2
1368,2,1,1,1
1368,5,1,0,1
1369,4,0,2,2
1369,5,2,1,0
1369,5,2,1,1
1369,5,2,2,1
1370,5,2,1,1
1370,5,1,1,2
1370,5,0,1,0
1370,4,0,1,2
1370,3,0,0,2
1370,5,2,1,0
1370,3,1,1,2
1370,5,1,0,2
1370,1,0,1,2
1370,2,0,1,2
1370,4,2,1,0
1370,1,0,0,2
1370,5,1,1,0
1370,4,1,1,2
1370,5,1,1,1
1370,5,1,2,1
1370,1,1,1,0
1370,4,1,0,2
1370,3,0,1,1
1370,4,0,1,1
1370,1,1,0,2
1370,3,1,2,2
1371,4,2,2,1
1371,5,2,1,1
1371,5,0,1,0
1371,5,2,1,0
1371,4,1,1,2
1371,3,0,0,2
1371,5,1,1,1
1371,4,2,1,0
1371,5,1,2,1
1371,3,1,1,2
1371,5,1,1,0
1371,5,2,1,2
1371,3,1,1,0
1371,5,2,0,2
1371,5,2,2,1
1371,3,1,1,1
1371,2,1,1,0
1371,4,0,1,0
1371,5,0,2,2
1371,5,1,0,2
1371,5,0,1,1
1371,4,0,1,1
1371,5,1,1,2
1371,4,1,1,0
1371,3,1,2,1
1371,5,1,2,2
1371,4,1,1,1
1371,4,2,1,1
1371,4,1,2,2
1371,4,1,0,2
1371,3,2,1,0
1372,4,0,1,0
1372,5,0,0,0
1372,5,0,1,0
1373,5,0,1,0
1374,5,1,1,1
1374,5,1,0,2
1374,1,0,1,1
1374,5,0,1,0
1374,2,0,1,0
1374,5,0,1,1
1374,3,2,1,1
1374,5,2,1,1
1375,5,1,1,1
1375,4,2,1,2
1375,5,0,1,0
1375,4,0,1,0
1375,5,2,1,2
1375,5,1,1,0
1375,4,1,1,1
1375,4,2,1,1
1375,4,1,1,0
1375,5,0,0,0
1376,5,2,1,0
1376,5,1,1,2
1376,4,1,1,1
1376,5,1,1,0
1376,3,2,1,1
1376,5,2,1,1
1376,2,1,1,0
1376,5,0,1,1
1376,5,1,1,1
1376,4,0,1,0
1376,4,1,2,2
1376,4,1,0,2
1376,5,0,1,0
1376,4,1,1,2
1376,4,2,1,1
1376,3,0,1,1
1376,4,2,1,0
1376,3,1,1,1
1376,2,0,1,0
1376,4,2,1,2
1377,5,0,1,0
1377,4,0,0,0
1377,4,0,1,0
1377,2,0,1,0
1377,5,2,1,0
1377,5,1,0,2
1378,2,1,2,2
1378,4,1,0,2
1378,4,2,1,0
1378,2,0,1,0
1378,5,1,0,1
1378,5,1,1,0
1378,5,2,1,0
1378,4,2,1,1
1378,4,0,1,1
1378,5,1,0,2
1378,5,1,1,1
1378,5,1,1,2
1378,5,0,1,1
1378,4,2,2,1
1378,5,0,1,2
1378,3,1,2,2
1379,4,0,1,0
1379,5,0,1,0
1379,5,1,1,0
1379,5,0,0,0
1379,4,2,1,1
1379,3,0,1,0
1379,5,2,1,0
1379,1,0,1,0
1379,2,0,1,0
1379,1,1,2,2
1380,5,1,1,1
1380,4,1,1,0
1380,4,1,2,2
1380,5,2,1,0
1381,5,1,1,0
1381,5,2,1,0
1381,3,1,0,2
1381,4,1,0,2
1381,5,2,0,2
1381,4,0,1,1
1381,5,0,0,2
1381,4,2,1,1
1381,3,1,1,1
1381,3,1,2,1
1381,4,2,1,0
1381,4,1,1,2
1381,5,1,1,1
1381,3,0,1,2
1381,3,1,1,2
1381,2,1,1,2
1381,1,0,1,2
1381,5,1,2,2
1381,2,0,1,2
1381,1,1,0,2
1381,4,1,1,1
1381,4,1,2,2
1381,4,1,1,0
1381,5,1,1,2
1381,3,0,0,2
1381,5,2,1,1
1381,5,0,0,0
1381,5,2,1,2
1381,3,0,2,2
1381,5,1,0,1
1381,4,0,1,0
1381,5,0,1,1
1381,4,1,2,1
1381,4,0,0,2
1381,2,1,2,2
1381,5,1,0,2
1381,1,1,2,2
1381,5,1,2,1
1381,1,0,0,2
1381,3,0,1,1
1381,5,0,1,0
1381,1,0,1,1
1381,4,2,2,1
1381,2,0,1,1
1381,5,2,2,2
1381,4,2,1,2
1381,2,0,2,2
1381,2,0,0,2
1381,3,2,1,2
1381,5,0,1,2
1381,1,0,1,0
1381,1,0,2,1
1381,1,0,2,2
1381,4,1,0,1
1381,3,2,1,1
1381,3,1,2,2
1381,5,0,2,2
1382,4,1,1,1
1382,5,2,1,1
1382,5,1,1,2
1382,5,1,1,1
1382,3,1,1,0
1382,2,0,1,1
1382,5,0,1,0
1382,3,0,1,1
1382,4,0,1,0
1382,2,1,0,1
1382,4,2,1,0
1382,3,1,1,1
1382,1,0,1,2
1382,4,1,1,0
1382,5,0,1,1
1382,5,1,1,0
1382,1,0,0,2
1382,4,0,1,2
1382,3,0,0,2
1382,1,1,1,2
1382,5,2,1,0
1382,2,1,1,2
1382,2,1,1,1
1382,1,0,1,1
1382,3,0,1,0
1383,5,0,1,1
1383,3,1,1,2
1383,3,0,0,2
1383,5,2,1,0
1383,5,1,1,0
1383,5,0,2,1
1383,5,1,1,1
1383,1,0,0,2
1383,4,2,1,0
1383,3,0,2,2
1383,4,1,1,1
1383,2,0,1,1
1383,2,2,1,1
1383,1,0,1,1
1383,4,1,1,2
1383,3,1,0,2
1383,2,1,1,2
1383,3,2,0,2
1383,4,1,2,2
1383,2,0,1,0
1383,5,0,0,2
1383,2,0,0,2
1383,4,1,0,2
1383,3,2,1,1
1383,3,0,1,1
1383,1,0,1,0
1383,3,2,1,2
1383,4,2,2,2
1383,2,0,2,2
1383,2,1,2,2
1383,1,1,1,2
1384,4,1,1,2
1384,5,2,1,1
1384,3,2,1,2
1384,5,1,1,1
1384,4,1,1,0
1384,4,1,1,1
1384,4,1,0,2
1384,4,1,2,2
1384,5,1,1,2
1384,4,0,1,2
1384,3,1,1,1
1384,5,2,1,0
1384,5,0,1,1
1384,1,1,1,1
1384,5,1,1,0
1384,3,0,1,1
1384,5,1,0,2
1384,4,2,1,0
1384,3,1,0,2
1384,2,0,1,1
1384,4,0,1,0
1384,4,2,1,1
1384,5,0,1,0
1384,3,1,1,0
1384,2,0,0,2
1384,2,1,1,2
1384,3,1,1,2
1384,4,0,1,1
1384,1,0,0,2
1384,2,1,2,2
1384,2,0,1,2
1384,3,2,1,1
1384,1,0,1,2
1384,3,2,1,0
1384,1,0,1,1
1384,2,0,1,0
1384,1,1,0,2
1384,2,1,2,1
1384,1,1,1,0
1384,5,0,1,2
1384,2,1,1,1
1384,2,0,2,2
1384,3,0,2,2
1384,3,0,1,0
1384,1,0,2,2
1385,4,1,0,2
1385,3,1,1,2
1385,4,1,2,2
1385,5,2,1,1
1385,4,1,1,1
1385,4,0,1,0
1385,5,1,1,1
1385,5,2,1,0
1385,5,1,1,0
1385,4,2,1,1
1385,1,0,1,2
1385,5,1,2,2
1385,4,1,2,1
1385,4,2,1,0
1385,4,0,1,1
1385,2,2,1,2
1385,5,1,0,2
1385,2,1,0,2
1385,2,0,0,2
1385,3,1,2,2
1385,3,1,0,2
1385,1,1,1,1
1385,4,0,0,2
1385,3,0,0,2
1385,5,0,1,0
1385,1,0,1,1
1385,2,0,1,2
1385,3,0,1,1
1386,4,1,1,1
1386,5,2,1,0
1386,5,1,1,1
1386,5,1,1,0
1386,5,1,1,2
1387,5,1,1,1
1387,5,2,1,0
1387,5,1,1,0
1387,5,1,0,2
1387,5,2,2,1
1388,5,1,1,2
1388,5,2,1,1
1388,4,1,1,1
1388,3,1,0,2
1388,5,2,1,0
1388,4,1,0,2
1388,5,1,1,1
1388,4,0,0,2
1388,5,1,2,2
1389,5,2,1,0
1389,5,1,1,0
1389,4,2,1,0
1389,5,1,2,2
1389,5,1,0,2
1389,5,2,1,2
1389,5,0,1,0
1389,5,1,1,1
1389,4,1,1,0
1389,5,2,1,1
1390,5,1,1,1
1390,5,1,1,0
1391,5,2,2,0
1391,5,2,1,0
1391,5,1,1,2
1391,5,1,0,2
1391,1,1,1,0
1391,5,2,2,1
1391,5,1,1,1
1391,5,0,1,0
1391,4,1,1,2
1391,4,1,0,2
1391,5,1,1,0
1391,4,0,1,1
1391,4,2,1,0
1391,4,1,1,0
1391,5,2,1,1
1391,5,2,1,2
1391,5,1,2,2
1391,3,1,1,1
1391,4,1,1,1
1392,5,1,1,0
1392,5,0,1,1
1392,5,2,1,0
1392,2,0,2,2
1392,4,1,1,1
1392,4,2,2,1
1392,4,2,1,1
1392,5,1,0,2
1392,3,1,0,2
1392,1,1,0,2
1392,5,2,1,2
1392,5,2,2,0
1392,5,1,1,1
1392,5,0,1,0
1393,5,0,1,0
1393,4,1,1,1
1393,5,2,1,2
1393,5,1,0,2
1393,4,1,0,1
1393,1,1,1,0
1393,5,2,1,0
1393,2,0,0,2
1393,4,0,1,2
1393,1,0,1,1
1393,5,1,1,0
1394,4,1,1,0
1394,3,0,1,1
1395,5,2,1,0
1396,5,1,1,0
1396,5,1,1,1
1396,4,1,1,1
1396,5,2,1,1
1396,4,1,0,2
1396,5,1,2,1
1396,5,0,1,0
1396,5,2,1,0
1396,2,1,0,2
1396,4,1,1,0
1396,4,1,1,2
1396,1,1,2,2
1396,5,1,0,2
1396,4,0,1,0
1396,1,0,1,0
1396,1,0,0,2
1396,2,1,1,2
1396,2,1,1,0
1396,3,0,1,0
1396,5,1,2,2
1396,4,2,1,0
1396,5,2,1,2
1396,3,0,0,2
1396,3,1,0,2
1396,5,0,0,2
1396,5,1,1,2
1396,4,2,1,1
1396,3,1,1,2
1396,1,0,1,2
1396,3,2,1,0
1396,4,2,1,2
1396,3,0,1,1
1396,5,0,0,0
1396,5,0,1,1
1396,4,1,2,2
1396,5,0,1,2
1396,2,0,0,2
1396,3,1,2,2
1396,5,2,2,0
1396,4,0,1,1
1396,1,0,1,1
1396,2,0,1,2
1396,5,1,0,1
1396,2,0,1,1
1396,3,1,1,0
1396,5,2,0,2
1396,4,1,0,1
1396,5,2,2,1
1396,1,0,2,2
1396,3,2,1,1
1396,4,0,2,1
1396,2,1,1,1
1396,2,2,1,0
1396,3,0,2,2
1397,5,1,1,1
1397,5,1,1,0
1397,4,1,1,2
1397,5,1,0,2
1397,2,0,2,2
1397,5,2,1,1
1397,3,0,1,0
1397,4,0,1,2
1397,5,1,1,2
1397,1,0,1,1
1397,2,1,0,2
1397,3,1,1,2
1397,5,1,0,1
1397,3,1,0,2
1397,4,0,1,0
1397,4,1,1,1
1397,4,1,2,2
1397,1,0,0,2
1397,2,2,1,0
1397,5,2,1,0
1397,4,0,1,1
1397,5,0,1,1
1397,2,0,1,0
1397,4,2,1,1
1398,5,2,1,1
1398,5,1,1,1
1398,5,1,2,1
1398,5,0,1,0
1398,5,0,0,0
1398,5,1,1,0
1398,5,1,1,2
1398,4,2,1,0
1398,5,2,1,0
1398,5,1,0,2
1398,4,2,1,1
1398,4,1,1,1
1398,5,0,1,1
1399,5,2,1,0
1399,3,0,1,0
1399,2,0,1,0
1400,5,1,1,0
1401,5,2,1,1
1401,4,1,2,1
1401,5,1,1,1
1401,5,2,1,2
1401,5,2,1,0
1401,4,2,1,1
1401,5,0,1,1
1401,4,1,1,1
1401,4,1,1,2
1401,4,0,1,0
1401,5,1,1,0
1401,5,1,0,2
1401,4,2,1,0
1401,5,1,0,1
1401,5,1,1,2
1401,5,0,1,0
1401,5,0,0,0
1401,4,0,1,1
1401,3,1,0,2
1401,4,1,1,0
1401,4,1,0,2
1401,1,0,1,0
1401,5,1,2,2
1401,5,1,2,1
1402,5,1,1,1
1402,5,2,1,0
1402,4,1,0,2
1402,4,1,2,2
1402,1,0,2,0
1403,5,0,1,1
1403,5,1,1,1
1403,5,1,1,0
1403,4,1,1,1
1403,5,2,1,1
1403,5,0,1,0
1403,5,1,0,2
1403,5,2,1,0
1403,4,2,1,0
1403,4,0,1,0
1403,5,1,1,2
1403,4,0,1,1
1403,4,1,0,2
1403,4,2,1,1
1403,5,0,2,2
1403,5,1,0,1
1403,5,0,0,2
1403,3,2,1,0
1403,5,0,1,2
1403,3,1,1,1
1404,5,0,1,0
1404,5,2,1,0
1404,4,0,0,2
1404,4,2,1,0
1404,4,1,1,1
1405,5,1,1,1
1405,5,2,1,0
1405,5,1,1,0
1405,5,1,0,2
1405,3,1,1,2
1405,5,2,0,1
1405,4,1,0,2
1405,5,0,1,1
1405,3,1,0,2
1405,5,0,1,0
1405,4,1,1,1
1405,4,2,1,0
1405,4,1,0,1
1405,4,0,1,1
1405,4,1,1,2
1405,5,2,2,1
1405,3,1,0,1
1405,4,0,1,0
1406,5,1,0,2
1406,3,0,1,1
1406,5,2,0,2
1406,5,1,1,1
1406,3,1,1,1
1406,5,2,1,0
1406,4,2,1,0
1406,4,0,1,1
1406,2,1,0,2
1406,5,0,1,1
1407,5,2,1,0
1407,4,1,1,0
1407,4,1,1,1
1407,5,1,1,1
1407,5,1,1,0
1407,4,1,0,2
1407,4,1,1,2
1407,4,0,0,2
1407,3,1,2,2
1407,4,0,1,0
1407,2,0,0,2
1407,5,0,0,2
1407,5,1,2,2
1407,4,2,1,1
1407,4,1,2,2
1407,5,1,1,2
1407,1,0,0,2
1407,5,0,1,1
1407,5,1,0,2
1407,2,1,1,2
1407,5,2,1,1
1407,4,2,1,0
1407,3,1,0,2
1407,5,2,1,2
1407,4,0,1,2
1407,5,2,2,1
1407,5,0,1,2
1407,3,2,0,2
1407,1,0,2,2
1407,3,0,1,2
1407,4,2,1,2
1408,5,2,1,1
1408,4,2,1,0
1408,5,0,1,0
1408,5,2,0,1
1408,3,1,0,2
1408,4,1,0,2
1408,5,1,1,2
1408,5,1,0,2
1408,4,0,2,2
1408,5,2,1,0
1408,5,1,1,1
1408,4,1,1,1
1408,5,2,1,2
1408,3,1,2,2
1408,5,1,1,0
1408,4,1,1,2
1408,4,2,1,1
1408,1,1,1,1
1408,4,0,1,0
1408,1,0,0,2
1408,5,1,2,1
1408,2,0,1,0
1408,1,0,1,0
1408,5,0,1,1
1409,5,2,1,0
1409,5,1,1,2
1409,4,1,1,1
1409,5,2,1,1
1409,5,1,1,0
1409,5,0,1,0
1409,4,1,1,0
1409,5,0,1,1
1409,4,2,1,0
1409,4,2,1,1
1409,4,1,1,2
1409,5,1,1,1
1409,4,0,1,1
1409,1,1,1,2
1409,3,1,1,1
1409,3,1,0,2
1409,1,0,1,1
1409,4,0,0,1
1409,5,2,0,1
1409,4,0,1,2
1409,1,0,0,2
1409,3,0,0,1
1409,4,1,0,2
1409,3,2,1,0
1409,3,1,1,0
1409,3,0,1,1
1409,5,2,2,2
1410,5,1,0,2
1410,5,1,2,2
1410,4,0,1,1
1410,5,1,1,2
1410,5,1,1,0
1410,3,1,0,2
1410,5,2,1,1
1410,3,2,1,2
1410,5,2,1,0
1410,5,1,1,1
1410,3,0,0,2
1410,3,1,1,1
1410,5,0,1,1
1410,2,0,0,2
1411,2,1,0,2
1411,5,0,1,0
1411,5,1,2,2
1411,5,1,1,2
1411,5,2,1,2
1411,5,1,1,0
1411,5,2,1,0
1411,4,1,0,2
1411,5,2,0,2
1411,5,1,1,1
1411,5,2,1,1
1411,5,0,0,0
1411,5,2,2,2
1411,4,0,1,2
1411,5,0,1,1
1411,5,1,0,1
1411,4,2,1,1
1411,5,1,2,1
1411,3,1,0,2
1411,4,2,1,0
1411,5,1,0,2
1411,4,1,1,0
1411,5,0,0,2
1411,4,2,2,2
1411,4,0,1,1
1411,3,1,1,1
1411,4,1,1,1
1411,4,0,1,0
1411,4,1,1,2
1411,2,0,0,2
1411,5,0,1,2
1411,4,1,2,1
1411,3,0,1,2
1411,1,1,1,1
1411,4,0,0,2
1411,4,1,2,2
1411,1,0,1,1
1411,3,2,1,1
1411,1,0,1,0
1411,1,0,0,2
1411,2,0,1,0
1411,5,2,2,1
1411,4,2,1,2
1411,2,0,1,1
1412,4,1,1,2
1412,5,1,1,2
1412,5,1,1,0
1413,4,0,1,0
1413,4,1,1,2
1413,4,1,1,1
1414,5,1,1,2
1414,5,1,0,2
1414,4,1,2,2
1414,4,0,1,2
1414,5,1,1,1
1414,5,0,1,2
1414,5,2,1,1
1414,1,0,1,1
1414,1,0,1,0
1414,5,2,0,2
1414,4,1,1,1
1414,3,1,0,2
1414,4,1,1,2
1414,5,1,1,0
1414,4,1,0,2
1414,5,1,2,2
1414,4,2,1,2
1414,4,0,0,2
1414,5,1,0,1
1414,1,0,1,2
1414,5,0,0,2
1414,1,0,0,2
1414,4,1,2,1
1414,3,1,1,2
1414,3,1,2,2
1414,1,1,2,2
1414,4,2,1,1
1414,1,1,1,1
1414,2,0,1,0
1415,5,1,1,0
1415,4,1,1,0
1415,5,2,1,1
1415,2,1,1,1
1415,5,2,1,0
1415,5,1,1,2
1415,5,0,1,1
1415,4,2,1,1
1415,5,2,2,2
1415,4,1,1,1
1415,2,1,1,2
1415,5,1,1,1
1415,5,0,1,0
1415,3,1,1,0
1415,5,1,0,2
1415,4,1,0,1
1415,5,1,2,1
1415,3,1,0,2
1415,4,2,1,2
1415,4,0,1,1
1415,4,2,1,0
1415,2,0,1,1
1415,4,0,0,2
1415,4,1,2,2
1415,5,1,2,2
1415,5,2,1,2
1415,2,0,1,0
1415,3,0,1,2
1415,3,1,1,1
1415,4,0,2,2
1415,1,0,1,2
1415,3,0,1,1
1415,4,1,2,1
1415,4,1,0,2
1415,4,2,0,2
1415,5,0,0,2
1415,1,1,0,2
1415,4,0,1,0
1415,3,1,1,2
1415,4,0,1,2
1415,2,0,0,2
1415,1,0,1,0
1415,4,1,1,2
1415,3,2,1,0
1415,5,0,1,2
1415,5,2,0,1
1416,5,2,1,1
1416,5,2,1,0
1416,5,1,0,2
1416,2,0,1,1
1416,5,1,1,1
1416,4,2,1,0
1416,1,0,1,0
1416,5,1,1,0
1416,4,1,1,2
1416,1,0,0,2
1416,4,2,1,2
1416,3,1,1,1
1416,3,1,0,2
1416,1,1,1,1
1416,4,1,1,1
1416,5,1,2,2
1416,5,1,0,1
1417,5,1,1,1
1417,5,1,1,0
1417,5,1,1,2
1417,5,0,1,2
1417,5,2,1,1
1417,2,0,1,2
1418,5,0,1,0
1419,4,1,1,1
1419,5,1,1,0
1419,1,0,1,2
1419,4,2,1,2
1419,5,2,1,1
1420,5,1,1,1
1420,1,1,1,0
1420,3,1,1,0
1420,2,0,1,0
1420,4,1,1,1
1421,5,2,1,1
1421,5,1,1,0
1421,5,1,1,1
1421,5,2,1,0
1421,5,1,2,1
1421,5,1,1,2
1421,5,1,0,2
1421,5,0,1,1
1421,1,0,1,2
1421,4,1,1,1
1421,5,0,1,2
1421,2,0,2,2
1421,4,1,1,2
1421,5,2,1,2
1421,4,2,1,1
1421,4,1,0,2
1421,2,0,2,1
1421,5,1,2,2
1421,4,2,1,0
1421,3,0,1,1
1421,2,1,1,1
1421,5,0,1,0
1421,1,0,0,2
1421,4,2,1,2
1421,3,1,2,1
1422,5,1,1,0
1422,5,2,1,0
1422,4,0,1,1
1422,5,1,0,2
1422,5,1,1,1
1423,5,2,1,0
1423,5,1,0,2
1423,5,1,1,0
1423,5,2,1,1
1423,5,1,1,1
1423,3,1,1,2
1423,5,0,0,2
1423,5,1,1,2
1423,5,0,1,1
1423,1,0,1,1
1423,1,0,0,2
1423,5,0,1,2
1423,2,0,0,2
1423,5,0,1,0
1423,4,0,1,1
1424,5,1,1,2
1424,2,0,0,2
1424,2,1,1,2
1424,5,1,1,1
1424,5,2,1,1
1424,4,0,0,2
1424,5,0,1,0
1424,5,2,1,0
1424,3,0,0,2
1424,3,1,1,2
1424,2,1,0,2
1424,1,0,1,1
1424,5,1,0,2
1424,2,1,2,2
1424,5,0,1,1
1424,4,2,1,1
1425,5,1,0,2
1425,4,1,1,1
1425,3,0,1,0
1425,5,1,1,2
1425,5,1,1,0
1425,5,1,2,2
1425,5,2,1,0
1425,5,1,1,1
1425,5,0,1,0
1425,5,2,1,1
1425,2,0,1,0
1425,3,1,1,1
1425,4,0,1,2
1426,5,1,1,1
1426,5,2,1,0
1426,5,2,1,1
1426,5,1,1,0
1426,3,2,1,1
1426,5,0,1,0
1426,5,1,2,1
1426,5,1,1,2
1426,4,2,1,2
1426,4,0,0,2
1426,2,0,0,2
1426,5,0,1,1
1426,4,1,1,2
1426,4,2,1,0
1426,4,1,1,1
1426,2,0,1,1
1426,4,1,1,0
1426,5,1,2,2
1426,3,1,1,1
1426,3,1,0,2
1426,4,2,1,1
1426,1,0,1,1
1426,3,0,1,1
1426,1,0,0,2
1426,4,0,1,0
1426,2,1,2,1
1426,3,2,1,0
1426,3,0,1,2
1426,5,2,1,2
1426,5,0,0,0
1426,4,1,0,2
1426,5,1,0,1
1426,3,0,0,2
1426,5,2,0,2
1426,2,0,1,0
1427,5,0,1,0
1427,5,0,0,0
1427,5,0,2,2
1427,3,0,1,0
1427,4,0,1,0
1427,5,1,1,0
1427,5,1,0,2
1428,5,0,1,0
1428,4,0,1,0
1429,1,0,1,1
1430,5,2,1,0
1430,1,0,1,1
1431,5,0,1,1
1431,5,2,1,0
1431,5,2,2,2
1431,5,1,1,0
1432,5,0,1,0
1432,1,2,1,1
1433,1,0,0,2
1433,3,0,0,2
1433,5,1,1,0
1433,5,2,1,0
1433,5,1,1,1
1433,5,0,1,0
1433,4,2,1,1
1433,4,1,1,0
1434,5,2,1,0
1434,2,0,1,1
1435,5,2,1,0
1436,5,2,1,0
1436,5,0,0,0
1437,5,0,1,0
1437,5,2,1,0
1437,3,0,1,0
1437,5,1,1,1
1438,5,1,0,2
1438,5,1,1,1
1438,5,2,2,1
1438,1,0,1,0
1438,5,2,1,0
1438,5,1,2,2
1438,5,1,1,2
1438,5,1,1,0
1438,5,2,1,1
1438,4,1,1,1
1438,5,0,1,0
1438,5,1,0,1
1438,5,0,1,1
1438,3,1,0,2
1438,4,2,1,0
1438,5,0,1,2
1438,5,1,2,1
1438,4,0,1,1
1438,5,2,1,2
1438,5,2,0,1
1438,4,1,1,0
1438,5,0,0,0
1438,4,1,2,1
1438,4,1,2,2
1438,4,0,1,0
1438,4,1,0,2
1438,4,1,1,2
1438,5,2,0,2
1438,5,0,2,1
1438,5,0,2,2
1439,5,0,0,0
1439,5,0,1,0
1440,4,1,0,2
1440,5,2,1,0
1440,2,0,1,0
1440,4,1,1,1
1440,5,2,1,2
1440,5,1,1,1
1440,4,1,1,0
1440,5,1,1,0
1440,4,1,1,2
1440,5,1,1,2
1440,3,1,2,1
1440,5,2,1,1
1441,4,0,2,1
1441,4,1,1,0
1441,5,2,1,0
1441,5,2,1,1
1441,4,2,1,2
1441,5,1,1,1
1441,5,1,1,0
1441,4,2,1,0
1441,4,1,1,1
1441,1,1,1,1
1441,3,1,1,2
1441,3,1,1,1
1441,1,0,1,1
1441,5,1,1,2
1441,4,0,1,0
1441,2,1,1,2
1441,5,0,1,1
1441,3,1,0,2
1441,1,1,0,2
1441,4,2,1,1
1441,5,0,1,0
1441,4,1,1,2
1441,4,0,1,1
1441,4,1,0,2
1441,1,0,1,0
1441,3,0,1,1
1441,1,1,1,2
1441,4,0,0,2
1441,1,0,2,2
1441,3,2,1,0
1441,2,0,1,1
1441,1,0,1,2
1442,5,1,1,1
1443,5,2,1,0
1443,5,2,1,1
1444,5,2,1,0
1444,5,1,1,0
1444,5,1,1,1
1444,5,2,1,1
1444,5,1,1,2
1444,4,2,1,0
1444,2,1,1,2
1444,4,1,1,2
1444,4,2,1,1
1444,2,0,1,1
1444,4,1,1,1
1444,4,1,1,0
1444,2,0,1,0
1444,3,0,1,2
1444,4,1,0,2
1444,3,1,1,1
1444,5,1,2,2
1444,5,0,1,1
1444,2,0,1,2
1444,4,0,1,1
1444,3,0,1,1
1445,5,1,1,2
1445,4,1,0,2
1445,5,0,1,0
1445,5,1,1,1
1445,5,1,1,0
1445,4,1,2,1
1445,4,0,1,1
1445,5,1,0,2
1445,5,2,1,1
1445,4,1,1,1
1445,5,2,1,0
1445,5,1,2,2
1445,4,0,2,2
1445,5,0,0,2
1446,2,0,1,2
1446,5,1,1,1
1446,5,1,1,2
1446,2,1,1,2
1446,5,0,1,1
1446,5,2,2,1
1446,5,2,1,0
1446,4,1,1,2
1446,5,0,1,0
1446,4,1,1,1
1447,4,1,1,1
1447,5,2,1,0
1447,5,1,1,1
1447,5,1,0,2
1447,1,0,1,1
1447,2,1,1,1
1447,5,2,1,1
1447,5,1,0,1
1447,3,2,1,1
1447,5,1,1,0
1447,4,1,1,0
1447,4,1,1,2
1447,3,0,1,0
1447,5,1,1,2
1447,3,1,0,2
1447,5,0,1,1
1447,4,2,1,0
1447,5,2,1,2
1447,2,0,1,1
1447,5,0,1,0
1447,5,0,0,0
1448,5,1,2,1
1448,5,1,1,1
1448,5,1,1,0
1448,4,1,1,2
1448,5,0,1,0
1448,5,1,1,2
